user id,product id,Interaction type,Time stamp,Customer ID,Age,Gender,Item Purchased,Category_x,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Payment Method,Frequency of Purchases,Uniqe Id,Product Name,Category_y,Selling Price,Shipping Weight,Is Amazon Seller,Order date
2233,fb5005d5ea068d9b157bbaf45c842700,like,2023-06-01 10:00:00,2233,65.0,Male,Shoes,Footwear,64.0,North Carolina,L,Lavender,Spring,4.0,No,Store Pickup,No,No,14.0,Cash,Fortnightly,fb5005d5ea068d9b157bbaf45c842700,"Funko Pop! - Funkoverse Strategy Game: Rick & Morty #100 - Expandalone, Multicolor",Toys & Games | Games & Accessories | Board Games,$17.45,1.6 pounds,Y,2023-06-01
2234,ca8c8971d0871276d14963fbee08acb2,like,2023-06-02 10:00:00,2234,38.0,Male,Blouse,Clothing,31.0,Florida,XL,Gray,Summer,4.5,No,Express,No,No,48.0,Credit Card,Monthly,ca8c8971d0871276d14963fbee08acb2,Nickelodeon Paw Patrol Toddler Knee & Elbow Pad,Sports & Outdoors | Outdoor Recreation | Cycling | Kids' Bikes & Accessories | Kids' Accessories,$9.96,5.6 ounces,Y,2023-06-02
2235,28fd80cc89a505b12d3c79c7effb1362,purchase,2023-06-03 10:00:00,2235,35.0,Male,Boots,Footwear,66.0,New Hampshire,S,Yellow,Winter,4.0,No,Express,No,No,26.0,Cash,Weekly,28fd80cc89a505b12d3c79c7effb1362,"American Greetings, My Little Pony Party Tiaras, 8-Count",Toys & Games | Party Supplies,$7.02,0.64 ounces,Y,2023-06-03
2236,6f823c7b260d66abf985100d999291cc,view,2023-06-04 10:00:00,2236,40.0,Male,Socks,Clothing,82.0,Illinois,M,Gray,Spring,4.5,No,2-Day Shipping,No,No,44.0,Credit Card,Annually,6f823c7b260d66abf985100d999291cc,"My Beautiful Girl 18"" Dolls (Parisian Style)",Toys & Games | Dolls & Accessories | Dolls,$20.29,2.45 pounds,Y,2023-06-04
2237,6969e33f733ef3180fad8d5a20be3971,like,2023-06-05 10:00:00,2237,23.0,Male,T-shirt,Clothing,88.0,Louisiana,M,Yellow,Winter,2.7,No,Standard,No,No,18.0,Debit Card,Fortnightly,6969e33f733ef3180fad8d5a20be3971,RWBY Weiss Schnee Collectible Figure,Toys & Games | Toy Figures & Playsets | Action Figures,$14.21,8.8 ounces,Y,2023-06-05
2238,eb55223c34b2f7e44f58371bf7360d85,purchase,2023-06-06 10:00:00,2238,45.0,Male,Sandals,Footwear,34.0,Alabama,S,Black,Summer,3.8,No,Next Day Air,No,No,31.0,Venmo,Every 3 Months,eb55223c34b2f7e44f58371bf7360d85,"Phoenix Home Espresso Collection Kid's Toy Storage Organizer with 12 Plastic Bins, White","Home & Kitchen | Furniture | Kids' Furniture | Bookcases, Cabinets & Shelves",$49.00,20.1 pounds,Y,2023-06-06
2239,0980fae6430e8a12d9a792dd11ab1f7f,purchase,2023-06-07 10:00:00,2239,40.0,Male,Sneakers,Footwear,84.0,Florida,L,Beige,Winter,3.8,No,Standard,No,No,18.0,Debit Card,Weekly,0980fae6430e8a12d9a792dd11ab1f7f,Rubie's Women's Batman v Superman: Dawn of Justice Wonder Woman Costume Top,"Clothing, Shoes & Jewelry | Costumes & Accessories | Women | Costumes & Cosplay Apparel | Costumes",$19.03,5.6 ounces,Y,2023-06-07
2240,c17c3e9a55d14376f8233675574899cb,view,2023-06-08 10:00:00,2240,42.0,Male,Jewelry,Accessories,96.0,Alabama,L,Indigo,Summer,3.8,No,2-Day Shipping,No,No,41.0,Credit Card,Every 3 Months,c17c3e9a55d14376f8233675574899cb,Fantasy Flight Games The Ghost of Framsburg Adventure Pack,Toys & Games | Games & Accessories | Card Games,$13.65,3.2 ounces,Y,2023-06-08
2241,0214d1de1a643e0bd23be876dfd0ec5e,like,2023-06-09 10:00:00,2241,57.0,Male,Sandals,Footwear,71.0,California,L,Green,Winter,4.3,No,Next Day Air,No,No,18.0,Debit Card,Every 3 Months,0214d1de1a643e0bd23be876dfd0ec5e,UNO: Emoji - Card Game,Toys & Games | Games & Accessories | Card Games,$5.99,5.6 ounces,Y,2023-06-09
2242,a8ca3046509904876f1f45918ca6495e,view,2023-06-10 10:00:00,2242,18.0,Male,Jacket,Outerwear,77.0,Maryland,M,Purple,Summer,3.5,No,Free Shipping,No,No,3.0,Bank Transfer,Bi-Weekly,a8ca3046509904876f1f45918ca6495e,Disney Rose Gold Minnie Classic Toddler Girls' Costume,Toys & Games | Dress Up & Pretend Play | Costumes,$24.97,11.2 ounces,Y,2023-06-10
2243,955df08f7d75e0c6c43de752858e4010,like,2023-06-11 10:00:00,2243,18.0,Male,Skirt,Clothing,66.0,Nevada,M,Orange,Spring,3.8,No,Next Day Air,No,No,5.0,Credit Card,Bi-Weekly,955df08f7d75e0c6c43de752858e4010,Kaiyodo Revoltech: Evangelion Evolution EV-018 Custom Type-08 Flash Version Action Figure,,$93.42,10.9 ounces,Y,2023-06-11
2244,62283c8b51067cd4579ba96e81ea9d2f,like,2023-06-12 10:00:00,2244,56.0,Male,Shirt,Clothing,21.0,Massachusetts,M,Teal,Winter,3.7,No,2-Day Shipping,No,No,13.0,Debit Card,Annually,62283c8b51067cd4579ba96e81ea9d2f,EuroGraphics San Antonio River Walk Puzzle (1000-Piece),Toys & Games | Puzzles | Jigsaw Puzzles,$19.99,1.4 pounds,Y,2023-06-12
2245,4bf1583907f58f8e05981a5e2610764a,purchase,2023-06-13 10:00:00,2245,35.0,Male,Shorts,Clothing,37.0,South Carolina,M,Gold,Summer,4.8,No,2-Day Shipping,No,No,22.0,PayPal,Annually,4bf1583907f58f8e05981a5e2610764a,"Clementoni ""Las Vegas Puzzle (2000 Piece)",Toys & Games | Puzzles | Jigsaw Puzzles,$15.99,3 pounds,Y,2023-06-13
2246,0210996bd9962725d2841c98c67ee07c,view,2023-06-14 10:00:00,2246,49.0,Male,Socks,Clothing,90.0,Delaware,L,Gray,Fall,4.9,No,Free Shipping,No,No,45.0,PayPal,Fortnightly,0210996bd9962725d2841c98c67ee07c,Funko Pop! Movies: Us - Pluto with Mask (Styles May Vary),"Toys & Games | Collectible Toys | Statues, Bobbleheads & Busts",$8.54,3.52 ounces,Y,2023-06-14
2247,52c3aafbb6d35a656aa21996d1d200de,like,2023-06-15 10:00:00,2247,49.0,Male,Jacket,Outerwear,96.0,Hawaii,M,Cyan,Fall,4.3,No,Store Pickup,No,No,39.0,PayPal,Every 3 Months,52c3aafbb6d35a656aa21996d1d200de,Jolly Jumper Bath Tub Toy Bag,Toys & Games | Baby & Toddler Toys | Bath Toys,$8.99,,Y,2023-06-15
2248,db697d8a11ae1ae790207500ccbecdd7,purchase,2023-06-16 10:00:00,2248,34.0,Male,Jewelry,Accessories,37.0,Florida,L,Teal,Summer,4.4,No,Next Day Air,No,No,18.0,Venmo,Annually,db697d8a11ae1ae790207500ccbecdd7,Art In History EDU104 Hands-On History Civil War Face Jug,Toys & Games | Arts & Crafts,$13.90,1 pounds,Y,2023-06-16
2249,06882592ab421a06cfa517f611f8bf3c,purchase,2023-06-17 10:00:00,2249,63.0,Male,T-shirt,Clothing,66.0,Rhode Island,M,Violet,Winter,3.4,No,Free Shipping,No,No,19.0,PayPal,Fortnightly,06882592ab421a06cfa517f611f8bf3c,Blade Landing Gear w/ Hardware White: 200 SR X,Toys & Games | Hobbies | Remote & App Controlled Vehicles & Parts | Remote & App Controlled Vehicle Parts | Wheels & Tires | Aircraft Landing Gear,$7.52,0.32 ounces,Y,2023-06-17
2250,9e3dd88c644d6622355d683f303ec59f,view,2023-06-18 10:00:00,2250,42.0,Male,Gloves,Accessories,45.0,Wyoming,XL,Indigo,Spring,4.3,No,Next Day Air,No,No,29.0,Debit Card,Weekly,9e3dd88c644d6622355d683f303ec59f,UNOcorns Card Game,Toys & Games | Games & Accessories | Card Games,$6.79,5.6 ounces,Y,2023-06-18
2251,15779d48e28b2661869a469b7ae38cb3,like,2023-06-19 10:00:00,2251,41.0,Male,Shoes,Footwear,89.0,Colorado,L,Pink,Summer,4.6,No,Store Pickup,No,No,19.0,Credit Card,Weekly,15779d48e28b2661869a469b7ae38cb3,Watchover Voodoo Blossom Voodoo Novelty,Toys & Games | Novelty & Gag Toys,$10.07,0.8 ounces,Y,2023-06-19
2252,5a03f466432eada2da748e44b44d64a0,view,2023-06-20 10:00:00,2252,26.0,Male,Shoes,Footwear,94.0,Virginia,L,Gold,Fall,3.8,No,Free Shipping,No,No,22.0,Debit Card,Monthly,5a03f466432eada2da748e44b44d64a0,Winning Moves Games Triple Cross,Toys & Games | Games & Accessories | Game Collections,$10.66,12.8 ounces,Y,2023-06-20
2253,260a9f96d74a8a942ec5d772f28f49b7,like,2023-06-21 10:00:00,2253,48.0,Male,Shoes,Footwear,96.0,Nebraska,S,Maroon,Summer,3.9,No,Express,No,No,21.0,Bank Transfer,Annually,260a9f96d74a8a942ec5d772f28f49b7,The Learning Journey: Match It! - Numbers - Self-Correcting Number & Counting Puzzles,Toys & Games | Puzzles,$11.02,1.32 pounds,Y,2023-06-21
2254,efa92191cc39aa3d2744be821de54f1f,like,2023-06-22 10:00:00,2254,62.0,Male,Hoodie,Clothing,31.0,Oklahoma,M,Brown,Spring,2.6,No,Store Pickup,No,No,22.0,PayPal,Monthly,efa92191cc39aa3d2744be821de54f1f,Star Wars LCG: Meditation and Mastery,Toys & Games | Games & Accessories | Board Games,$3.20,1.44 ounces,Y,2023-06-22
2255,112ac526ead8b0a54ad393f00a9188e9,purchase,2023-06-23 10:00:00,2255,24.0,Male,Belt,Accessories,79.0,North Dakota,M,Gold,Winter,4.2,No,Store Pickup,No,No,44.0,PayPal,Every 3 Months,112ac526ead8b0a54ad393f00a9188e9,PLAYMOBIL Picnic with Pony Wagon,Toys & Games | Building Toys | Building Sets,$12.99,7 ounces,Y,2023-06-23
2256,f772fd946b08d1d9ec7bb88673e93917,view,2023-06-24 10:00:00,2256,48.0,Male,Coat,Outerwear,39.0,Michigan,L,Teal,Spring,4.6,No,Store Pickup,No,No,42.0,Bank Transfer,Quarterly,f772fd946b08d1d9ec7bb88673e93917,"Franco Bedding Super Soft Plush Kids Weighted Blanket with Bonus Door Knob Pillow, 36"" x 48” 4.5lbs, Disney Frozen 2",Home & Kitchen | Bedding | Kids' Bedding | Blankets & Throws | Weighted Blankets,$53.59,4.9 pounds,Y,2023-06-24
2257,2ad6b0892f9fa7df7c1e3f2e2d9f6435,like,2023-06-25 10:00:00,2257,31.0,Male,Blouse,Clothing,22.0,California,M,Turquoise,Fall,5.0,No,Standard,No,No,33.0,Credit Card,Quarterly,2ad6b0892f9fa7df7c1e3f2e2d9f6435,Disguise Rapunzel Classic Child Tiara-,"Clothing, Shoes & Jewelry | Costumes & Accessories | Kids & Baby | Girls | Accessories",$11.59,2.56 ounces,Y,2023-06-25
2258,c42fffcd76a35d23e56664e4fc1e33ac,purchase,2023-06-26 10:00:00,2258,41.0,Male,Skirt,Clothing,32.0,Tennessee,L,Olive,Fall,4.2,No,Standard,No,No,6.0,Bank Transfer,Annually,c42fffcd76a35d23e56664e4fc1e33ac,Funko Royal Family Series Collectors Set,Toys & Games | Toy Figures & Playsets | Action Figures,$18.46,1.15 pounds,Y,2023-06-26
2259,b14d8f408e5ef04a07e31a631405e523,purchase,2023-06-27 10:00:00,2259,24.0,Male,T-shirt,Clothing,71.0,Ohio,L,Cyan,Winter,4.3,No,Store Pickup,No,No,44.0,Credit Card,Every 3 Months,b14d8f408e5ef04a07e31a631405e523,Winning Moves Games Classic Ouija,Toys & Games | Games & Accessories | Board Games,$12.99,,Y,2023-06-27
2260,a9529e9e7023167626d44b86c2b415e8,view,2023-06-28 10:00:00,2260,60.0,Male,Jeans,Clothing,96.0,Florida,XL,Beige,Spring,3.3,No,Free Shipping,No,No,24.0,Cash,Annually,a9529e9e7023167626d44b86c2b415e8,The Tin Box Company Batman Head Shape Tin Carry All,Toys & Games | Party Supplies | Party Packs,$8.45,8.6 ounces,Y,2023-06-28
2261,c4b0b11504a083edc28b7873d6b84d94,like,2023-06-29 10:00:00,2261,38.0,Male,Scarf,Accessories,82.0,Missouri,M,Blue,Fall,4.9,No,Express,No,No,16.0,PayPal,Quarterly,c4b0b11504a083edc28b7873d6b84d94,LEC Battery Operated Train Accessory - Track No. 19 Straight Elevated Train Track Brown - 8 Pieces,Toys & Games | Play Vehicles | Play Trains & Railway Sets | Accessories | Train Tracks,$13.99,14.6 ounces,Y,2023-06-29
2262,15e88489271644e5d91d37ce896245b6,view,2023-06-30 10:00:00,2262,58.0,Male,Backpack,Accessories,76.0,South Carolina,L,Gold,Spring,4.4,No,Standard,No,No,12.0,Bank Transfer,Fortnightly,15e88489271644e5d91d37ce896245b6,WWE Massive Belt Banners - Airnormous WWE United States Championship Title,Sports & Outdoors | Sports & Fitness | Leisure Sports & Game Room | Outdoor Games & Activities | Balls | Playground Balls,$11.99,12 ounces,Y,2023-06-30
2263,08f5822a051dba14dd1e7e4fe0ee5e36,like,2023-07-01 10:00:00,2263,53.0,Male,Backpack,Accessories,22.0,Arizona,M,Green,Winter,3.1,No,2-Day Shipping,No,No,50.0,PayPal,Monthly,08f5822a051dba14dd1e7e4fe0ee5e36,DC Collectibles DC Comics Blueline Wonder Woman by Jim Lee Action Figure,"Toys & Games | Collectible Toys | Statues, Bobbleheads & Busts | Statues",$27.21,10.6 ounces,Y,2023-07-01
2264,1d905ab8fa3bf9f783ef449421eeeec9,like,2023-07-02 10:00:00,2264,44.0,Male,Scarf,Accessories,40.0,Indiana,XL,Green,Winter,3.5,No,Store Pickup,No,No,42.0,Cash,Quarterly,1d905ab8fa3bf9f783ef449421eeeec9,Hitec RCD 36625 D-625MW 32-Bit High Speed Metal Gear Servo,Toys & Games | Hobbies | Remote & App Controlled Vehicles & Parts | Remote & App Controlled Vehicle Parts | Servos & Parts | Servos,$41.74,,Y,2023-07-02
2265,10c7bc637c0b4b706c0cf4c2da309e64,purchase,2023-07-03 10:00:00,2265,51.0,Male,Hat,Accessories,92.0,North Dakota,M,Turquoise,Summer,3.9,No,2-Day Shipping,No,No,50.0,PayPal,Monthly,10c7bc637c0b4b706c0cf4c2da309e64,Decopac Angry Birds Red Bird and Bad Piggy DecoSet Cake Decoration,Toys & Games | Party Supplies,$9.12,1.6 ounces,Y,2023-07-03
2266,87366a8f9cd8179fb7fe9021e9a2d2d2,view,2023-07-04 10:00:00,2266,36.0,Male,Coat,Outerwear,94.0,Montana,XL,Yellow,Fall,3.9,No,Store Pickup,No,No,10.0,PayPal,Quarterly,87366a8f9cd8179fb7fe9021e9a2d2d2,Rubie's Costume Co - Girls Gypsy Costume,"Clothing, Shoes & Jewelry | Costumes & Accessories | Women | Costumes & Cosplay Apparel | Costumes",$21.91,13.9 ounces,Y,2023-07-04
2267,9da82cc07ddc85112c1619369e4ccbaf,like,2023-07-05 10:00:00,2267,20.0,Male,Dress,Clothing,44.0,Missouri,M,Yellow,Fall,4.3,No,Store Pickup,No,No,32.0,Debit Card,Weekly,9da82cc07ddc85112c1619369e4ccbaf,"American Girl Crafts Bedroom Personalized Banner Decoration for Girls, 153pc",Home & Kitchen | Event & Party Supplies | Decorations | Banners & Garlands,$8.13,10.4 ounces,Y,2023-07-05
2268,c2e327d12f3289bd5b155d620d5e86cd,purchase,2023-07-06 10:00:00,2268,32.0,Male,Gloves,Accessories,49.0,Kentucky,S,Blue,Spring,3.8,No,Express,No,No,37.0,Venmo,Weekly,c2e327d12f3289bd5b155d620d5e86cd,Quercetti Tubation Wheels,Toys & Games | Games & Accessories | Board Games,$34.99,3.04 pounds,Y,2023-07-06
2269,fd2f4a2b7322b70d6bf9b6fb36c6120d,like,2023-07-07 10:00:00,2269,66.0,Male,Sweater,Clothing,26.0,Georgia,L,Charcoal,Spring,2.7,No,2-Day Shipping,No,No,15.0,Bank Transfer,Monthly,fd2f4a2b7322b70d6bf9b6fb36c6120d,LEGO Classic World Fun 10403 Building Kit (295 Piece),Toys & Games | Building Toys,$14.59,0.64 ounces,Y,2023-07-07
2270,f68a05eaaeae971868f46283ad282466,like,2023-07-08 10:00:00,2270,49.0,Male,Skirt,Clothing,38.0,Kentucky,M,Yellow,Fall,4.4,No,Store Pickup,No,No,27.0,Credit Card,Annually,f68a05eaaeae971868f46283ad282466,"Safari Ltd Wild TOOB With 12 Great Jungle Friends, Including a Giraffe, Brown Bear, Tiger, Camel, Lion, Crocodile, Gorilla, Hippo, Rhino, Zebra, Panther and Elephant (Discontinued by manufacturer)",Toys & Games | Toy Figures & Playsets | Playsets & Vehicles | Playsets,$13.29,5.6 ounces,Y,2023-07-08
2271,dc97e77c7d52828909c1c381b9658832,purchase,2023-07-09 10:00:00,2271,27.0,Male,Blouse,Clothing,72.0,Georgia,L,Purple,Spring,3.5,No,Express,No,No,7.0,Venmo,Weekly,dc97e77c7d52828909c1c381b9658832,Good Smile Nendoroid Ichigo Kurosaki,Toys & Games | Toy Figures & Playsets | Action Figures,$44.86,8.5 ounces,Y,2023-07-09
2272,2f7e055909455202b6f1f37ee3192b60,view,2023-07-10 10:00:00,2272,29.0,Male,Dress,Clothing,99.0,Alaska,M,Green,Summer,3.4,No,Free Shipping,No,No,49.0,PayPal,Quarterly,2f7e055909455202b6f1f37ee3192b60,"Bumkins Junior Bib / Short Sleeve Toddler Bib / Smock 1-3 Years, Waterproof, Washable, Stain and Odor Resistant – Bloom",Baby Products | Feeding,$9.66,2.4 ounces,Y,2023-07-10
2273,a0ff07ad68e31823a3bd11e56eed6ba7,like,2023-07-11 10:00:00,2273,29.0,Male,Jacket,Outerwear,38.0,Maine,L,Charcoal,Spring,4.0,No,Standard,No,No,44.0,PayPal,Monthly,a0ff07ad68e31823a3bd11e56eed6ba7,Crafty Dab Kids Paints - Set of 10 - Assorted Colors - Scented,Toys & Games | Arts & Crafts | Drawing & Painting Supplies | Paints | Tempera & Poster Paint,$19.95,1.2 pounds,Y,2023-07-11
2274,b764e40554b91a0513ea3b0178bf422f,view,2023-07-12 10:00:00,2274,55.0,Male,Coat,Outerwear,96.0,New Mexico,L,Silver,Winter,4.8,No,Express,No,No,13.0,PayPal,Bi-Weekly,b764e40554b91a0513ea3b0178bf422f,Gorilla Playsets 09-1014-US American Flag Swing Set Accessory with Mounting Hardware,Toys & Games | Sports & Outdoor Play | Play Sets & Playground Equipment | Play Set Attachments,$17.62,1 pounds,Y,2023-07-12
2275,438f30057649c5ed4bc8682013f60dd9,like,2023-07-13 10:00:00,2275,57.0,Male,Dress,Clothing,27.0,New York,L,Turquoise,Spring,4.5,No,Next Day Air,No,No,38.0,PayPal,Fortnightly,438f30057649c5ed4bc8682013f60dd9,"NATIONAL GEOGRAPHIC Rocks & Fossils Kit – 200 Piece Set Includes Geodes, Real Fossils, Rose Quartz, Jasper, Aventurine, & Many More Rocks, Crystals & Gemstones",Toys & Games | Learning & Education | Science Kits & Toys,$24.99,2.5 pounds,Y,2023-07-13
2276,f588ebf1acb470c4d3119edee468c05a,like,2023-07-14 10:00:00,2276,29.0,Male,Shorts,Clothing,24.0,Oklahoma,M,Gray,Winter,4.4,No,Standard,No,No,10.0,Debit Card,Weekly,f588ebf1acb470c4d3119edee468c05a,"Funko Galactic Plush: Rick & Morty - Tinkles Collectible Figure, Multicolor",Toys & Games | Stuffed Animals & Plush Toys,$8.91,2.56 ounces,Y,2023-07-14
2277,089278c9186996353e4bdb08138d7d7c,purchase,2023-07-15 10:00:00,2277,31.0,Male,Jeans,Clothing,82.0,Wyoming,L,Red,Summer,4.1,No,2-Day Shipping,No,No,25.0,Debit Card,Weekly,089278c9186996353e4bdb08138d7d7c,"Melissa & Doug Shake It! Deluxe Pets Beginner Craft Kit (Confetti-Covered Cat, Dog, and Bunny, 4” x 1.5” Each, Great Gift for Girls and Boys - Best for 3, 4, 5, and 6 Year Olds)",Toys & Games | Party Supplies,$8.54,1.21 pounds,Y,2023-07-15
2278,2ee73efa63326bc2e7435ab097f01048,view,2023-07-16 10:00:00,2278,25.0,Male,Hat,Accessories,56.0,Alabama,M,Beige,Summer,4.6,No,Next Day Air,No,No,18.0,Credit Card,Quarterly,2ee73efa63326bc2e7435ab097f01048,"Sun-Staches Star Wars Storm Trooper Officially Licensed, White, Black",Toys & Games | Novelty & Gag Toys,$9.92,2.24 ounces,Y,2023-07-16
2279,7b92a255e9d4989b949b4a8c8a022f70,like,2023-07-17 10:00:00,2279,61.0,Male,Gloves,Accessories,25.0,Maryland,M,Maroon,Fall,3.8,No,Store Pickup,No,No,6.0,Cash,Every 3 Months,7b92a255e9d4989b949b4a8c8a022f70,"Fisher-Price Nickelodeon Shimmer & Shine, Teenie Genies, Collect & Carry Genie Case",Toys & Games | Toy Figures & Playsets | Playsets & Vehicles | Playsets,$10.77,12.6 ounces,Y,2023-07-17
2280,85a28167a32cac99b4845d6e77004e69,purchase,2023-07-18 10:00:00,2280,53.0,Male,Sneakers,Footwear,67.0,West Virginia,L,Indigo,Spring,2.9,No,Free Shipping,No,No,35.0,Bank Transfer,Quarterly,85a28167a32cac99b4845d6e77004e69,"Scrapbook Customs Themed Paper and Stickers Scrapbook Kit, Bali Paradise",Home & Kitchen | Home Décor | Kids' Room Décor | Wall Décor,$11.00,5.6 ounces,Y,2023-07-18
2281,3b1cda1513f867faa89db789d3cbf775,purchase,2023-07-19 10:00:00,2281,22.0,Male,Shoes,Footwear,21.0,Kentucky,M,Red,Summer,2.8,No,Standard,No,No,31.0,Credit Card,Fortnightly,3b1cda1513f867faa89db789d3cbf775,Areaware Blockitecture Garden City Mega Set,,$74.83,2.15 pounds,Y,2023-07-19
2282,65e556fca8ec454a45eb867775e385d2,view,2023-07-20 10:00:00,2282,28.0,Male,Hoodie,Clothing,27.0,Kansas,XL,Maroon,Summer,3.0,No,Store Pickup,No,No,41.0,Bank Transfer,Annually,65e556fca8ec454a45eb867775e385d2,Revell 1/25 '85 Oldsmobile 442/FE3-X Show Car Plastic Model Kit,Toys & Games | Toy Figures & Playsets | Playsets & Vehicles | Playsets,$26.77,12.8 ounces,Y,2023-07-20
2283,61a0c8cc7c649e43b530b4f18d986a56,like,2023-07-21 10:00:00,2283,18.0,Male,Sneakers,Footwear,97.0,Idaho,S,Red,Fall,4.2,No,2-Day Shipping,No,No,8.0,Credit Card,Annually,61a0c8cc7c649e43b530b4f18d986a56,DIAMOND SELECT TOYS Marvel Comic Gallery: Squirrel Girl PVC Diorama Figure,"Toys & Games | Collectible Toys | Statues, Bobbleheads & Busts | Statues",$35.47,1.65 pounds,Y,2023-07-21
2284,57afcd2f495f9fa8f9f6552e45f2930d,view,2023-07-22 10:00:00,2284,44.0,Male,Handbag,Accessories,45.0,Ohio,S,Black,Winter,4.1,No,Free Shipping,No,No,34.0,Credit Card,Fortnightly,57afcd2f495f9fa8f9f6552e45f2930d,"White Mountain Puzzles First Kiss Jigsaw Puzzle, Multicolor",Toys & Games | Puzzles | Floor Puzzles,$11.99,1.69 pounds,Y,2023-07-22
2285,51332734c85b13b5982f6cd3b3dae770,like,2023-07-23 10:00:00,2285,32.0,Male,Blouse,Clothing,63.0,Iowa,XL,Black,Fall,4.1,No,Express,No,No,20.0,Venmo,Annually,51332734c85b13b5982f6cd3b3dae770,Fantasy Flight Games Emerald Empire: The Essential Guide to Rokugan,Toys & Games | Games & Accessories | Card Games,$46.49,2.38 pounds,Y,2023-07-23
2286,2df208c554a121478c3a81d2ebb67569,purchase,2023-07-24 10:00:00,2286,34.0,Male,Belt,Accessories,100.0,Michigan,L,Pink,Summer,4.6,No,2-Day Shipping,No,No,38.0,PayPal,Every 3 Months,2df208c554a121478c3a81d2ebb67569,Burton & Burton Inflatable Happy New Years Frame Photo Prop,Toys & Games | Party Supplies,$5.84,0.8 ounces,Y,2023-07-24
2287,c81130324b7d2c431092847ebb565ba1,view,2023-07-25 10:00:00,2287,67.0,Male,Socks,Clothing,38.0,South Dakota,L,Blue,Spring,2.5,No,Store Pickup,No,No,35.0,Venmo,Quarterly,c81130324b7d2c431092847ebb565ba1,Creative LEGO Brick Set by LEGO Education,Toys & Games | Building Toys | Building Sets,$59.95,3.48 pounds,Y,2023-07-25
2288,8951415a99760c6d419f585ee68530cb,like,2023-07-26 10:00:00,2288,66.0,Male,Blouse,Clothing,45.0,Nebraska,L,Green,Summer,3.0,No,Store Pickup,No,No,6.0,Debit Card,Annually,8951415a99760c6d419f585ee68530cb,"NJ Croce AB5002 Action Bendables Superman, Figure, 4"", Multicolor",Toys & Games | Toy Figures & Playsets,$7.86,2.4 ounces,Y,2023-07-26
2289,bbf5fcc952d74e2b04d33529cde6e9bd,view,2023-07-27 10:00:00,2289,28.0,Male,Jewelry,Accessories,91.0,California,M,Orange,Fall,3.8,No,Next Day Air,No,No,50.0,PayPal,Weekly,bbf5fcc952d74e2b04d33529cde6e9bd,Bachmann Celebration Thomas Locomotive with Moving Eyes Train,Toys & Games | Hobbies | Trains & Accessories | Train Cars | Locomotives,$64.82,7.2 ounces,Y,2023-07-27
2290,e885de5271497608a0c734740fb0a3e5,like,2023-07-28 10:00:00,2290,70.0,Male,Shorts,Clothing,82.0,Nevada,M,Orange,Fall,4.1,No,Free Shipping,No,No,47.0,Venmo,Weekly,e885de5271497608a0c734740fb0a3e5,"Manhattan Toy Baby Stella Stay Wild Baby Doll Clothes for 15"" Soft Baby Dolls",Toys & Games | Dolls & Accessories | Dolls,$20.57,4.5 ounces,Y,2023-07-28
2291,9377447913a3ad46fb2b4ce72c2285a2,like,2023-07-29 10:00:00,2291,37.0,Male,Boots,Footwear,48.0,Kansas,L,Magenta,Winter,3.3,No,Standard,No,No,23.0,PayPal,Quarterly,9377447913a3ad46fb2b4ce72c2285a2,"Maisto 31197Rd 1: 18 Special Edition 2015 Ford Mustang Die-Cast Vehicles, Red",Toys & Games | Play Vehicles | Die-Cast Vehicles,$39.99,,Y,2023-07-29
2292,fd3504c6f6a8ef65520cd086b0fc4c94,purchase,2023-07-30 10:00:00,2292,28.0,Male,Coat,Outerwear,30.0,Ohio,M,Indigo,Spring,5.0,No,2-Day Shipping,No,No,13.0,Credit Card,Quarterly,fd3504c6f6a8ef65520cd086b0fc4c94,Ubbi Squeeze and Switch Silicone Mold Free Bath Toys for Toddlers and Baby,Toys & Games | Baby & Toddler Toys | Bath Toys,$9.99,,Y,2023-07-30
2293,b30fdba244c9ec5443c8c757d9032ab2,view,2023-07-31 10:00:00,2293,43.0,Male,T-shirt,Clothing,34.0,Vermont,S,Beige,Spring,3.8,No,Next Day Air,No,No,31.0,Debit Card,Monthly,b30fdba244c9ec5443c8c757d9032ab2,Disney Baymax Soft Touch PVC Key Holder,Toys & Games | Novelty & Gag Toys,$8.47,0.8 ounces,Y,2023-07-31
2294,4375c5ca587185daa5b04d05989958db,like,2023-08-01 10:00:00,2294,37.0,Male,Sweater,Clothing,68.0,Georgia,L,Green,Fall,3.3,No,Express,No,No,16.0,Debit Card,Every 3 Months,4375c5ca587185daa5b04d05989958db,"Vallejo Acrylic Paint, Orange Red",,$5.99 $ 5 . 99,0.96 ounces,Y,2023-08-01
2295,289cf4e51ba4f56bd0e6bb10ac068a0c,purchase,2023-08-02 10:00:00,2295,54.0,Male,Sunglasses,Accessories,95.0,Maryland,M,Red,Winter,5.0,No,Express,No,No,40.0,Debit Card,Annually,289cf4e51ba4f56bd0e6bb10ac068a0c,"LEGO Technic Bugatti Chiron 42083 Race Car Building Kit and Engineering Toy, Adult Collectible Sports Car with Scale Model Engine (3599 Pieces)",Toys & Games | Building Toys,$347.78,14.95 pounds,N,2023-08-02
